Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Asia,India,Vino,Producción,2018,1000 hl,210.0
Asia,India,Vino,Consumo,2019,1000 hl,232.0
Asia,India,Vino,Exportaciones,2019,1000 hl,10.0
Asia,India,Vino,Importaciones,2019,1000 hl,42.0
Asia,India,Vino,Producción,2019,1000 hl,180.0
Asia,India,Vino,Consumo,2020,1000 hl,208.0
Asia,India,Vino,Exportaciones,2020,1000 hl,7.0
Asia,India,Vino,Importaciones,2020,1000 hl,30.0
Asia,India,Vino,Producción,2020,1000 hl,180.0
Asia,India,Vino,Consumo,2021,1000 hl,217.0
Asia,India,Vino,Exportaciones,2021,1000 hl,5.0
Asia,India,Vino,Importaciones,2021,1000 hl,56.0
Asia,India,Vino,Producción,2021,1000 hl,180.0
Asia,India,Vino,Consumo,2022,1000 hl,242.0
Asia,India,Vino,Exportaciones,2022,1000 hl,5.0
Asia,India,Vino,Importaciones,2022,1000 hl,78.0
Asia,India,Vino,Producción,2022,1000 hl,180.0
Asia,India,Vino,Consumo,2023,1000 hl,229.0
Asia,India,Vino,Exportaciones,2023,1000 hl,5.0
Asia,India,Vino,Importaciones,2023,1000 hl,78.0
Asia,India,Vino,Producción,2023,1000 hl,186.0
Asia,Indonesia,Vino,Consumo,2013,1000 hl,0.0
Asia,Indonesia,Vino,Exportaciones,2013,1000 hl,6.0
Asia,Indonesia,Vino,Importaciones,2013,1000 hl,4.0
Asia,Indonesia,Vino,Producción,2013,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2014,1000 hl,0.0
Asia,Indonesia,Vino,Exportaciones,2014,1000 hl,2.0
Asia,Indonesia,Vino,Importaciones,2014,1000 hl,2.0
Asia,Indonesia,Vino,Producción,2014,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2015,1000 hl,0.0
Asia,Indonesia,Vino,Exportaciones,2015,1000 hl,4.0
Asia,Indonesia,Vino,Importaciones,2015,1000 hl,1.0
Asia,Indonesia,Vino,Producción,2015,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2016,1000 hl,6.0
Asia,Indonesia,Vino,Exportaciones,2016,1000 hl,5.0
Asia,Indonesia,Vino,Importaciones,2016,1000 hl,20.0
Asia,Indonesia,Vino,Producción,2016,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2017,1000 hl,27.0
Asia,Indonesia,Vino,Exportaciones,2017,1000 hl,0.0
Asia,Indonesia,Vino,Importaciones,2017,1000 hl,40.0
Asia,Indonesia,Vino,Producción,2017,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2018,1000 hl,49.0
Asia,Indonesia,Vino,Exportaciones,2018,1000 hl,1.0
Asia,Indonesia,Vino,Importaciones,2018,1000 hl,60.0
Asia,Indonesia,Vino,Producción,2018,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2019,1000 hl,49.0
Asia,Indonesia,Vino,Exportaciones,2019,1000 hl,1.0
Asia,Indonesia,Vino,Importaciones,2019,1000 hl,40.0
Asia,Indonesia,Vino,Producción,2019,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2020,1000 hl,25.0
Asia,Indonesia,Vino,Exportaciones,2020,1000 hl,1.0
Asia,Indonesia,Vino,Importaciones,2020,1000 hl,11.0
Asia,Indonesia,Vino,Producción,2020,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2021,1000 hl,25.0
Asia,Indonesia,Vino,Exportaciones,2021,1000 hl,0.0
Asia,Indonesia,Vino,Importaciones,2021,1000 hl,25.0
Asia,Indonesia,Vino,Producción,2021,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2022,1000 hl,25.0
Asia,Indonesia,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Indonesia,Vino,Importaciones,2022,1000 hl,38.0
Asia,Indonesia,Vino,Producción,2022,1000 hl,0.0
Asia,Indonesia,Vino,Consumo,2023,1000 hl,35.0
Asia,Indonesia,Vino,Exportaciones,2023,1000 hl,2.0
Asia,Indonesia,Vino,Importaciones,2023,1000 hl,53.0
Asia,Irak,Vino,Consumo,2013,1000 hl,6.0
Asia,Irak,Vino,Importaciones,2013,1000 hl,5.0
Asia,Irak,Vino,Producción,2013,1000 hl,0.0
Asia,Irak,Vino,Consumo,2014,1000 hl,4.0
Asia,Irak,Vino,Importaciones,2014,1000 hl,3.0
Asia,Irak,Vino,Producción,2014,1000 hl,0.0
Asia,Irak,Vino,Consumo,2015,1000 hl,5.0
Asia,Irak,Vino,Importaciones,2015,1000 hl,8.0
Asia,Irak,Vino,Producción,2015,1000 hl,0.0
Asia,Irak,Vino,Consumo,2016,1000 hl,8.0
Asia,Irak,Vino,Importaciones,2016,1000 hl,8.0
Asia,Irak,Vino,Producción,2016,1000 hl,0.0
Asia,Irak,Vino,Consumo,2017,1000 hl,8.0
Asia,Irak,Vino,Importaciones,2017,1000 hl,7.0
Asia,Irak,Vino,Producción,2017,1000 hl,0.0
Asia,Irak,Vino,Consumo,2018,1000 hl,6.0
Asia,Irak,Vino,Importaciones,2018,1000 hl,5.0
Asia,Irak,Vino,Producción,2018,1000 hl,0.0
Asia,Irak,Vino,Consumo,2019,1000 hl,8.0
Asia,Irak,Vino,Importaciones,2019,1000 hl,7.0
Asia,Irak,Vino,Producción,2019,1000 hl,0.0
Asia,Irak,Vino,Consumo,2020,1000 hl,10.0
Asia,Irak,Vino,Importaciones,2020,1000 hl,5.0
Asia,Irak,Vino,Producción,2020,1000 hl,0.0
Asia,Irak,Vino,Consumo,2021,1000 hl,10.0
Asia,Irak,Vino,Importaciones,2021,1000 hl,6.0
Asia,Irak,Vino,Producción,2021,1000 hl,0.0
Asia,Irak,Vino,Consumo,2022,1000 hl,10.0
Asia,Irak,Vino,Importaciones,2022,1000 hl,6.0
Asia,Irak,Vino,Producción,2022,1000 hl,0.0
Asia,Irak,Vino,Consumo,2023,1000 hl,9.0
Asia,Irak,Vino,Importaciones,2023,1000 hl,6.0
Asia,Irak,Vino,Producción,2023,1000 hl,0.0
Asia,Irán,Vino,Consumo,2013,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2013,1000 hl,0.0
Asia,Irán,Vino,Producción,2013,1000 hl,0.0
Asia,Irán,Vino,Consumo,2014,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2014,1000 hl,0.0
Asia,Irán,Vino,Producción,2014,1000 hl,0.0
Asia,Irán,Vino,Consumo,2015,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2015,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2015,1000 hl,0.0
Asia,Irán,Vino,Producción,2015,1000 hl,0.0
Asia,Irán,Vino,Consumo,2016,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2016,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2016,1000 hl,0.0
Asia,Irán,Vino,Producción,2016,1000 hl,0.0
Asia,Irán,Vino,Consumo,2017,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2017,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2017,1000 hl,0.0
Asia,Irán,Vino,Producción,2017,1000 hl,0.0
Asia,Irán,Vino,Consumo,2018,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2018,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2018,1000 hl,0.0
Asia,Irán,Vino,Producción,2018,1000 hl,0.0
Asia,Irán,Vino,Consumo,2019,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2019,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2019,1000 hl,0.0
Asia,Irán,Vino,Producción,2019,1000 hl,0.0
Asia,Irán,Vino,Consumo,2020,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2020,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2020,1000 hl,0.0
Asia,Irán,Vino,Producción,2020,1000 hl,0.0
Asia,Irán,Vino,Consumo,2021,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2021,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2021,1000 hl,0.0
Asia,Irán,Vino,Producción,2021,1000 hl,0.0
Asia,Irán,Vino,Consumo,2022,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Irán,Vino,Importaciones,2022,1000 hl,0.0
Asia,Irán,Vino,Producción,2022,1000 hl,0.0
Asia,Irán,Vino,Consumo,2023,1000 hl,0.0
Asia,Irán,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Irán,Vino,Producción,2023,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2013,1000 hl,767.0
Europa,Irlanda,Vino,Exportaciones,2013,1000 hl,5.0
Europa,Irlanda,Vino,Importaciones,2013,1000 hl,771.0
Europa,Irlanda,Vino,Producción,2013,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2014,1000 hl,747.0
Europa,Irlanda,Vino,Exportaciones,2014,1000 hl,6.0
Europa,Irlanda,Vino,Importaciones,2014,1000 hl,734.0
Europa,Irlanda,Vino,Producción,2014,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2015,1000 hl,743.0
Europa,Irlanda,Vino,Exportaciones,2015,1000 hl,10.0
Europa,Irlanda,Vino,Importaciones,2015,1000 hl,767.0
Europa,Irlanda,Vino,Producción,2015,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2016,1000 hl,784.0
Europa,Irlanda,Vino,Exportaciones,2016,1000 hl,39.0
Europa,Irlanda,Vino,Importaciones,2016,1000 hl,848.0
Europa,Irlanda,Vino,Producción,2016,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2017,1000 hl,805.0
Europa,Irlanda,Vino,Exportaciones,2017,1000 hl,35.0
Europa,Irlanda,Vino,Importaciones,2017,1000 hl,835.0
Europa,Irlanda,Vino,Producción,2017,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2018,1000 hl,765.0
Europa,Irlanda,Vino,Exportaciones,2018,1000 hl,53.0
Europa,Irlanda,Vino,Importaciones,2018,1000 hl,782.0
Europa,Irlanda,Vino,Producción,2018,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2019,1000 hl,752.0
Europa,Irlanda,Vino,Exportaciones,2019,1000 hl,79.0
Europa,Irlanda,Vino,Importaciones,2019,1000 hl,853.0
Europa,Irlanda,Vino,Producción,2019,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2020,1000 hl,919.0
Europa,Irlanda,Vino,Exportaciones,2020,1000 hl,47.0
Europa,Irlanda,Vino,Importaciones,2020,1000 hl,1111.0
Europa,Irlanda,Vino,Producción,2020,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2021,1000 hl,911.0
Europa,Irlanda,Vino,Exportaciones,2021,1000 hl,27.0
Europa,Irlanda,Vino,Importaciones,2021,1000 hl,786.0
Europa,Irlanda,Vino,Producción,2021,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2022,1000 hl,763.0
Europa,Irlanda,Vino,Exportaciones,2022,1000 hl,37.0
Europa,Irlanda,Vino,Importaciones,2022,1000 hl,804.0
Europa,Irlanda,Vino,Producción,2022,1000 hl,0.0
Europa,Irlanda,Vino,Consumo,2023,1000 hl,822.0
Europa,Irlanda,Vino,Exportaciones,2023,1000 hl,74.0
Europa,Irlanda,Vino,Importaciones,2023,1000 hl,893.0
Europa,Irlanda,Vino,Producción,2023,1000 hl,0.0
Europa,Islandia,Vino,Consumo,2013,1000 hl,40.0
Europa,Islandia,Vino,Exportaciones,2013,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2013,1000 hl,40.0
Europa,Islandia,Vino,Consumo,2014,1000 hl,40.0
Europa,Islandia,Vino,Exportaciones,2014,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2014,1000 hl,41.0
Europa,Islandia,Vino,Consumo,2015,1000 hl,42.0
Europa,Islandia,Vino,Exportaciones,2015,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2015,1000 hl,44.0
Europa,Islandia,Vino,Consumo,2016,1000 hl,44.0
Europa,Islandia,Vino,Exportaciones,2016,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2016,1000 hl,44.0
Europa,Islandia,Vino,Consumo,2017,1000 hl,44.0
Europa,Islandia,Vino,Exportaciones,2017,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2017,1000 hl,45.0
Europa,Islandia,Vino,Consumo,2018,1000 hl,45.0
Europa,Islandia,Vino,Exportaciones,2018,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2018,1000 hl,46.0
Europa,Islandia,Vino,Consumo,2019,1000 hl,46.0
Europa,Islandia,Vino,Exportaciones,2019,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2019,1000 hl,47.0
Europa,Islandia,Vino,Consumo,2020,1000 hl,50.0
Europa,Islandia,Vino,Exportaciones,2020,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2020,1000 hl,54.0
Europa,Islandia,Vino,Consumo,2021,1000 hl,50.0
Europa,Islandia,Vino,Exportaciones,2021,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2021,1000 hl,57.0
Europa,Islandia,Vino,Consumo,2022,1000 hl,50.0
Europa,Islandia,Vino,Exportaciones,2022,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2022,1000 hl,56.0
Europa,Islandia,Vino,Consumo,2023,1000 hl,48.0
Europa,Islandia,Vino,Exportaciones,2023,1000 hl,0.0
Europa,Islandia,Vino,Importaciones,2023,1000 hl,55.0
Oceanía,Islas Marshall,Vino,Producción,2013,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2014,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2015,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2016,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2017,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2018,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2019,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2020,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2021,1000 hl,0.0
Oceanía,Islas Marshall,Vino,Producción,2022,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2013,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Importaciones,2013,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Producción,2013,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2014,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2014,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Producción,2014,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2015,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2015,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Producción,2015,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2016,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Importaciones,2016,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Producción,2016,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2017,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Importaciones,2017,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Producción,2017,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2018,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Importaciones,2018,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Producción,2018,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2019,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2019,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Producción,2019,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2020,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2020,1000 hl,2.0
Oceanía,Islas Salomón,Vino,Producción,2020,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2021,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2021,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Producción,2021,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2022,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Importaciones,2022,1000 hl,1.0
Oceanía,Islas Salomón,Vino,Producción,2022,1000 hl,0.0
Oceanía,Islas Salomón,Vino,Consumo,2023,1000 hl,1.0
Asia,Israel,Vino,Consumo,2013,1000 hl,34.0
Asia,Israel,Vino,Exportaciones,2013,1000 hl,47.0
Asia,Israel,Vino,Importaciones,2013,1000 hl,58.0
Asia,Israel,Vino,Producción,2013,1000 hl,300.0
Asia,Israel,Vino,Consumo,2014,1000 hl,9.0
Asia,Israel,Vino,Exportaciones,2014,1000 hl,53.0
Asia,Israel,Vino,Importaciones,2014,1000 hl,59.0
Asia,Israel,Vino,Producción,2014,1000 hl,320.0
Asia,Israel,Vino,Consumo,2015,1000 hl,43.0
Asia,Israel,Vino,Exportaciones,2015,1000 hl,56.0
Asia,Israel,Vino,Importaciones,2015,1000 hl,63.0
Asia,Israel,Vino,Producción,2015,1000 hl,341.0
Asia,Israel,Vino,Consumo,2016,1000 hl,47.0
Asia,Israel,Vino,Exportaciones,2016,1000 hl,56.0
Asia,Israel,Vino,Importaciones,2016,1000 hl,69.0
Asia,Israel,Vino,Producción,2016,1000 hl,361.0
Asia,Israel,Vino,Consumo,2017,1000 hl,51.0
Asia,Israel,Vino,Exportaciones,2017,1000 hl,61.0
Asia,Israel,Vino,Importaciones,2017,1000 hl,75.0
Asia,Israel,Vino,Producción,2017,1000 hl,381.0
Asia,Israel,Vino,Consumo,2018,1000 hl,76.0
Asia,Israel,Vino,Exportaciones,2018,1000 hl,55.0
Asia,Israel,Vino,Importaciones,2018,1000 hl,93.0
Asia,Israel,Vino,Producción,2018,1000 hl,402.0
Asia,Israel,Vino,Consumo,2019,1000 hl,22.0
Asia,Israel,Vino,Exportaciones,2019,1000 hl,64.0
Asia,Israel,Vino,Importaciones,2019,1000 hl,93.0
Asia,Israel,Vino,Producción,2019,1000 hl,422.0
Asia,Israel,Vino,Consumo,2020,1000 hl,38.0
Asia,Israel,Vino,Exportaciones,2020,1000 hl,64.0
Asia,Israel,Vino,Importaciones,2020,1000 hl,100.0
Asia,Israel,Vino,Producción,2020,1000 hl,496.0
Asia,Israel,Vino,Consumo,2021,1000 hl,38.0
Asia,Israel,Vino,Exportaciones,2021,1000 hl,68.0
Asia,Israel,Vino,Importaciones,2021,1000 hl,100.0
Asia,Israel,Vino,Producción,2021,1000 hl,385.0
Asia,Israel,Vino,Consumo,2022,1000 hl,38.0
Asia,Israel,Vino,Exportaciones,2022,1000 hl,73.0
Asia,Israel,Vino,Importaciones,2022,1000 hl,100.0
Asia,Israel,Vino,Producción,2022,1000 hl,430.0
Asia,Israel,Vino,Consumo,2023,1000 hl,42.0
Asia,Israel,Vino,Exportaciones,2023,1000 hl,73.0
Asia,Israel,Vino,Importaciones,2023,1000 hl,100.0
Asia,Israel,Vino,Producción,2023,1000 hl,427.0
Europa,Italia,Vino,Consumo,2013,1000 hl,20800.0
Europa,Italia,Vino,Exportaciones,2013,1000 hl,20254.0
Europa,Italia,Vino,Importaciones,2013,1000 hl,2692.0
Europa,Italia,Vino,Producción,2013,1000 hl,54029.0
Europa,Italia,Vino,Consumo,2014,1000 hl,19500.0
Europa,Italia,Vino,Exportaciones,2014,1000 hl,20424.0
Europa,Italia,Vino,Importaciones,2014,1000 hl,2753.0
Europa,Italia,Vino,Producción,2014,1000 hl,44229.0
Europa,Italia,Vino,Consumo,2015,1000 hl,21400.0
Europa,Italia,Vino,Exportaciones,2015,1000 hl,20016.0
Europa,Italia,Vino,Importaciones,2015,1000 hl,2854.0
Europa,Italia,Vino,Producción,2015,1000 hl,49996.0
Europa,Italia,Vino,Consumo,2016,1000 hl,22400.0
Europa,Italia,Vino,Exportaciones,2016,1000 hl,20636.0
Europa,Italia,Vino,Importaciones,2016,1000 hl,1706.0
Europa,Italia,Vino,Producción,2016,1000 hl,50920.0
Europa,Italia,Vino,Consumo,2017,1000 hl,22600.0
Europa,Italia,Vino,Exportaciones,2017,1000 hl,21447.0
Europa,Italia,Vino,Importaciones,2017,1000 hl,2076.0
Europa,Italia,Vino,Producción,2017,1000 hl,42500.0
Europa,Italia,Vino,Consumo,2018,1000 hl,22400.0
Europa,Italia,Vino,Exportaciones,2018,1000 hl,19601.0
Europa,Italia,Vino,Importaciones,2018,1000 hl,1895.0
Europa,Italia,Vino,Producción,2018,1000 hl,54783.0
Europa,Italia,Vino,Consumo,2019,1000 hl,22600.0
Europa,Italia,Vino,Exportaciones,2019,1000 hl,21358.0
Europa,Italia,Vino,Importaciones,2019,1000 hl,1552.0
Europa,Italia,Vino,Producción,2019,1000 hl,47533.0
Europa,Italia,Vino,Consumo,2020,1000 hl,24200.0
Europa,Italia,Vino,Exportaciones,2020,1000 hl,20685.0
Europa,Italia,Vino,Importaciones,2020,1000 hl,1634.0
Europa,Italia,Vino,Producción,2020,1000 hl,49066.0
Europa,Italia,Vino,Consumo,2021,1000 hl,24200.0
Europa,Italia,Vino,Exportaciones,2021,1000 hl,22042.0
Europa,Italia,Vino,Importaciones,2021,1000 hl,3108.0
Europa,Italia,Vino,Producción,2021,1000 hl,50232.0
Europa,Italia,Vino,Consumo,2022,1000 hl,22352.0
Europa,Italia,Vino,Exportaciones,2022,1000 hl,21577.0
Europa,Italia,Vino,Importaciones,2022,1000 hl,2012.0
Europa,Italia,Vino,Producción,2022,1000 hl,49843.0
Europa,Italia,Vino,Consumo,2023,1000 hl,21700.0
Europa,Italia,Vino,Exportaciones,2023,1000 hl,21366.0
Europa,Italia,Vino,Importaciones,2023,1000 hl,2025.0
Europa,Italia,Vino,Producción,2023,1000 hl,38291.0
América,Jamaica,Vino,Consumo,2013,1000 hl,21.0
América,Jamaica,Vino,Exportaciones,2013,1000 hl,8.0
América,Jamaica,Vino,Importaciones,2013,1000 hl,32.0
América,Jamaica,Vino,Producción,2013,1000 hl,0.0
América,Jamaica,Vino,Consumo,2014,1000 hl,24.0
América,Jamaica,Vino,Exportaciones,2014,1000 hl,8.0
América,Jamaica,Vino,Importaciones,2014,1000 hl,33.0
América,Jamaica,Vino,Producción,2014,1000 hl,0.0
América,Jamaica,Vino,Consumo,2015,1000 hl,26.0
América,Jamaica,Vino,Exportaciones,2015,1000 hl,5.0
América,Jamaica,Vino,Importaciones,2015,1000 hl,33.0
América,Jamaica,Vino,Producción,2015,1000 hl,0.0
América,Jamaica,Vino,Consumo,2016,1000 hl,40.0
América,Jamaica,Vino,Exportaciones,2016,1000 hl,6.0
América,Jamaica,Vino,Importaciones,2016,1000 hl,58.0
América,Jamaica,Vino,Producción,2016,1000 hl,0.0
América,Jamaica,Vino,Consumo,2017,1000 hl,59.0
América,Jamaica,Vino,Exportaciones,2017,1000 hl,6.0
América,Jamaica,Vino,Importaciones,2017,1000 hl,71.0
América,Jamaica,Vino,Producción,2017,1000 hl,0.0
América,Jamaica,Vino,Consumo,2018,1000 hl,56.0
América,Jamaica,Vino,Exportaciones,2018,1000 hl,3.0
América,Jamaica,Vino,Importaciones,2018,1000 hl,33.0
América,Jamaica,Vino,Producción,2018,1000 hl,0.0
América,Jamaica,Vino,Consumo,2019,1000 hl,47.0
América,Jamaica,Vino,Exportaciones,2019,1000 hl,2.0
América,Jamaica,Vino,Importaciones,2019,1000 hl,34.0
América,Jamaica,Vino,Producción,2019,1000 hl,0.0
América,Jamaica,Vino,Consumo,2020,1000 hl,45.0
América,Jamaica,Vino,Exportaciones,2020,1000 hl,2.0
América,Jamaica,Vino,Importaciones,2020,1000 hl,17.0
América,Jamaica,Vino,Producción,2020,1000 hl,0.0
América,Jamaica,Vino,Consumo,2021,1000 hl,45.0
América,Jamaica,Vino,Exportaciones,2021,1000 hl,3.0
América,Jamaica,Vino,Importaciones,2021,1000 hl,31.0
América,Jamaica,Vino,Producción,2021,1000 hl,0.0
América,Jamaica,Vino,Consumo,2022,1000 hl,45.0
América,Jamaica,Vino,Exportaciones,2022,1000 hl,4.0
América,Jamaica,Vino,Importaciones,2022,1000 hl,79.0
América,Jamaica,Vino,Producción,2022,1000 hl,0.0
América,Jamaica,Vino,Consumo,2023,1000 hl,48.0
América,Jamaica,Vino,Exportaciones,2023,1000 hl,4.0
Asia,Japón,Vino,Consumo,2013,1000 hl,3398.0
Asia,Japón,Vino,Exportaciones,2013,1000 hl,4.0
Asia,Japón,Vino,Importaciones,2013,1000 hl,2632.0
Asia,Japón,Vino,Producción,2013,1000 hl,800.0
Asia,Japón,Vino,Consumo,2014,1000 hl,3490.0
Asia,Japón,Vino,Exportaciones,2014,1000 hl,2.0
Asia,Japón,Vino,Importaciones,2014,1000 hl,2704.0
Asia,Japón,Vino,Producción,2014,1000 hl,850.0
Asia,Japón,Vino,Consumo,2015,1000 hl,3555.0
Asia,Japón,Vino,Exportaciones,2015,1000 hl,3.0
Asia,Japón,Vino,Importaciones,2015,1000 hl,2801.0
Asia,Japón,Vino,Producción,2015,1000 hl,759.0
Asia,Japón,Vino,Consumo,2016,1000 hl,3523.0
Asia,Japón,Vino,Exportaciones,2016,1000 hl,2.0
Asia,Japón,Vino,Importaciones,2016,1000 hl,2686.0
Asia,Japón,Vino,Producción,2016,1000 hl,806.0
Asia,Japón,Vino,Consumo,2017,1000 hl,3524.0
Asia,Japón,Vino,Exportaciones,2017,1000 hl,2.0
Asia,Japón,Vino,Importaciones,2017,1000 hl,2775.0
Asia,Japón,Vino,Producción,2017,1000 hl,786.0
Asia,Japón,Vino,Consumo,2018,1000 hl,3488.0
Asia,Japón,Vino,Exportaciones,2018,1000 hl,2.0
Asia,Japón,Vino,Importaciones,2018,1000 hl,2621.0
Asia,Japón,Vino,Producción,2018,1000 hl,798.0
Asia,Japón,Vino,Consumo,2019,1000 hl,3543.0
Asia,Japón,Vino,Exportaciones,2019,1000 hl,1.0
Asia,Japón,Vino,Importaciones,2019,1000 hl,2810.0
Asia,Japón,Vino,Producción,2019,1000 hl,861.0
Asia,Japón,Vino,Consumo,2020,1000 hl,3518.0
Asia,Japón,Vino,Exportaciones,2020,1000 hl,2.0
Asia,Japón,Vino,Importaciones,2020,1000 hl,2562.0
Asia,Japón,Vino,Producción,2020,1000 hl,805.0
Asia,Japón,Vino,Consumo,2021,1000 hl,3148.0
Asia,Japón,Vino,Exportaciones,2021,1000 hl,3.0
Asia,Japón,Vino,Importaciones,2021,1000 hl,2438.0
Asia,Japón,Vino,Producción,2021,1000 hl,495.0
Asia,Japón,Vino,Consumo,2022,1000 hl,3166.0
Asia,Japón,Vino,Exportaciones,2022,1000 hl,3.0
Asia,Japón,Vino,Importaciones,2022,1000 hl,2655.0
Asia,Japón,Vino,Producción,2022,1000 hl,749.0
Asia,Japón,Vino,Consumo,2023,1000 hl,3232.0
Asia,Japón,Vino,Exportaciones,2023,1000 hl,3.0
Asia,Japón,Vino,Importaciones,2023,1000 hl,2323.0
Asia,Japón,Vino,Producción,2023,1000 hl,742.0
Asia,Jordania,Vino,Consumo,2013,1000 hl,2.0
Asia,Jordania,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2013,1000 hl,2.0
Asia,Jordania,Vino,Producción,2013,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2014,1000 hl,2.0
Asia,Jordania,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2014,1000 hl,3.0
Asia,Jordania,Vino,Producción,2014,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2015,1000 hl,2.0
Asia,Jordania,Vino,Exportaciones,2015,1000 hl,0.0
